siteID,siteLabel,siteConnectionString,LanNo,theLabel,NodeAddress,theLabel,outPin,deviCeResponse,nodeIpAddr,TimeMasterStatus
427,Easter Bush Centre Building,IP172.16.4.161,14,Block 2 FF,31,ZC-FB2-01,0,IQeco38 Iss2.30 Apr 26 2016,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,14,Block 2 FF,25,FCU-FB2-15,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,14,Block 2 FF,24,FCU-FB2-14,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,14,Block 2 FF,23,FCU-FB2-13,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,14,Block 2 FF,22,FCU-FB2-12,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,14,Block 2 FF,21,FCU-FB2-11,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,14,Block 2 FF,20,FCU-SB2-10,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,14,Block 2 FF,9,Block 2 1st Floor Riser,0,IQ4NC0 Iss3.41 Aug  3 2016,172.16.4.168,1
427,Easter Bush Centre Building,IP172.16.4.161,13,Block 1 SF,126,Block 1 SF,0,IQ4NCBINC Iss8.10 Mar 0,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,13,Block 1 SF,99,99,0,No Reply,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,13,Block 1 SF,77,ZC-SB1-07,0,IQeco38 Iss2.30 Apr 26 2016,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,13,Block 1 SF,76,ZC-SB1-06,0,IQeco38 Iss2.30 Apr 26 2016,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,13,Block 1 SF,75,ZC-SB1-05,0,IQeco38 Iss2.30 Apr 26 2016,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,13,Block 1 SF,74,ZC-SB1-04,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,13,Block 1 SF,73,ZC-SB1-03,0,IQeco38 Iss2.30 Apr 26 2016,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,13,Block 1 SF,72,ZC-SB1-02,0,IQeco38 Iss2.30 Apr 26 2016,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,13,Block 1 SF,71,ZC-SB1-01,0,IQeco38 Iss2.30 Apr 26 2016,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,13,Block 1 SF,69,FCU-SB1-09,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,13,Block 1 SF,68,FCU-SB1-08,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,13,Block 1 SF,67,FCU-SB1-07,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,13,Block 1 SF,66,FCU-SB1-06,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,13,Block 1 SF,65,FCU-SB1-05,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,13,Block 1 SF,64,FCU-SB1-04,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,13,Block 1 SF,63,FCU-SB1-03,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,13,Block 1 SF,62,FCU-SB1-02,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,13,Block 1 SF,61,FCU-SB1-01,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,13,Block 1 SF,9,Block 1 2nd Floor Riser,0,IQ4NC0 Iss3.41 Aug  3 2016,172.16.4.167,1
427,Easter Bush Centre Building,IP172.16.4.161,1,INC,1,1,0,?,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,15,Block 2 SF,126,Block 2 SF,0,IQ4NCBINC Iss8.10 Mar 0,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,15,Block 2 SF,56,ZC-SB2-06,0,IQeco38 Iss2.30 Apr 26 2016,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,15,Block 2 SF,55,ZC-SB2-05,0,IQeco38 Iss2.30 Apr 26 2016,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,11,Block 1 GF,11,FCU-GB1-01,0,IQeco38 Iss2.42 Feb  3 2021,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,12,Block 1 FF,126,Block 1 FF,0,IQ4NCBINC Iss8.10 Mar 0,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,12,Block 1 FF,102,102,0,No Reply,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,12,Block 1 FF,84,1 Z12A ACU2,0,IQeco31 Iss2.30 Apr 26 2016,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,12,Block 1 FF,83,1 Z12A ACU1,0,IQeco31 Iss2.30 Apr 26 2016,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,12,Block 1 FF,82,1 Z12 ACU2,0,IQeco31 Iss2.30 Apr 26 2016,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,12,Block 1 FF,81,1 Z12 ACU1,0,IQeco31 Iss2.30 Apr 26 2016,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,12,Block 1 FF,57,ZC-FB1-07,0,IQeco38 Iss2.30 Apr 26 2016,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,12,Block 1 FF,56,ZC-FB1-06,0,IQeco38 Iss2.30 Apr 26 2016,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,12,Block 1 FF,55,ZC-FB1-05,0,IQeco38 Iss2.30 Apr 26 2016,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,12,Block 1 FF,54,ZC-FB1-04,0,IQeco38 Iss2.30 Apr 26 2016,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,12,Block 1 FF,53,ZC-FB1-03,0,IQeco38 Iss2.30 Apr 26 2016,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,12,Block 1 FF,52,ZC-FB1-02,0,IQeco38 Iss2.30 Apr 26 2016,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,12,Block 1 FF,51,ZC-FB1-01,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,12,Block 1 FF,49,FCU-FB1-09,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,12,Block 1 FF,48,FCU-FB1-08,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,12,Block 1 FF,47,FCU-FB1-05,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,12,Block 1 FF,46,FCU-FB1-06,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,12,Block 1 FF,44,FCU-FB1-04,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,12,Block 1 FF,43,FCU-FB1-03,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,12,Block 1 FF,42,FCU-FB1-02,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,12,Block 1 FF,41,FCU-FB1-01,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,12,Block 1 FF,9,Block 1 1st Floor Riser,0,IQ4NC0 Iss3.41 Aug  3 2016,172.16.4.166,1
427,Easter Bush Centre Building,IP172.16.4.161,11,Block 1 GF,126,Block 1 GF,0,IQ4NCBINC Iss8.10 Mar 0,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,11,Block 1 GF,111,111,0,No Reply,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,11,Block 1 GF,34,ZC-GB1-04,0,IQeco38 Iss2.42 Feb  3 2021,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,11,Block 1 GF,32,ZC-GB1-02,0,IQeco38 Iss2.42 Feb  3 2021,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,11,Block 1 GF,31,ZC-GB1-01,0,IQeco38 Iss2.42 Feb  3 2021,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,11,Block 1 GF,20,FCU-GB1-10,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,11,Block 1 GF,19,FCU-GB1-09,0,IQeco38 Iss2.42 Feb  3 2021,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,11,Block 1 GF,18,FCU-GB1-08,0,IQeco38 Iss2.42 Feb  3 2021,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,11,Block 1 GF,17,FCU-GB1-07,0,IQeco38 Iss2.42 Feb  3 2021,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,11,Block 1 GF,16,FCU-GB1-06,0,IQeco38 Iss2.42 Feb  3 2021,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,11,Block 1 GF,15,FCU-GB1-05,0,IQeco38 Iss2.42 Feb  3 2021,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,11,Block 1 GF,14,FCU-GB1-04,0,IQeco38 Iss2.42 Feb  3 2021,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,11,Block 1 GF,13,FCU-GB1-03,0,IQeco38 Iss2.42 Feb  3 2021,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,11,Block 1 GF,12,FCU-GB1-02,0,IQeco38 Iss2.42 Feb  3 2021,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,11,Block 1 GF,9,Block 1 Ground Floor Riser,0,IQ4NC0 Iss4.33 Oct 12 2021,172.16.4.165,1
427,Easter Bush Centre Building,IP172.16.4.161,1,INC,126,INC,0,No Reply,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,1,INC,101,101,0,No Reply,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,1,INC,98,98,0,No Reply,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,1,INC,97,97,0,No Reply,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,1,INC,14,MSCP4 Block 2 Bin Store,0,IQ4E96 Iss3.41 Aug  3 2016,172.16.4.164,1
427,Easter Bush Centre Building,IP172.16.4.161,1,INC,13,MSCP3 Block 1 Rooftop Plantroom,0,IQ4E192 Iss3.41 Aug  3 2016,172.16.4.163,1
427,Easter Bush Centre Building,IP172.16.4.161,1,INC,5,5,0,No Reply,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,1,INC,4,963 v3.62,0,0,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,11,Block 1 GF,90,0 Z12 ACU2,0,IQeco31 Iss2.42 Feb  3 2021,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,11,Block 1 GF,89,0 Z12 ACU1,0,IQeco31 Iss2.42 Feb  3 2021,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,11,Block 1 GF,33,ZC-GB1-03,0,IQeco38 Iss2.42 Feb  3 2021,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,13,Block 1 SF,88,2 Z12A ACU2,0,IQeco31 Iss2.24 Dec  1 2015,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,13,Block 1 SF,87,2 Z12A ACU1,0,IQeco31 Iss2.24 Dec  1 2015,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,13,Block 1 SF,86,2 Z12 ACU2,0,IQeco31 Iss2.31 Mar 24 2017,#N/A#,3
427,Easter Bush Centre Building,IP172.16.4.161,13,Block 1 SF,85,2 Z12 ACU1,0,IQeco31 Iss2.24 Dec  1 2015,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,93, ECA,126, ECA,0,EINC V4.20 18/02/2003,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,93, ECA,7,7,0,No Reply,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,93, ECA,6,6,0,No Reply,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,93, ECA,5,963 v3.73,0,0,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,93, ECA,0,0,0,?,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,93, ECA,1,1,0,No Reply,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,90,INC,64,64,0,No Reply,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,90,INC,63,63,0,No Reply,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,90,INC,26,5th Floor West,0,IQ3xcite16 Iss2.34 Jun 13 2011,172.16.6.107,1
153,Edinburgh College of Art,IP172.16.7.147,90,INC,25,5th Floor East,0,IQ3xcite96 Iss2.34 Jun 13 2011,172.16.6.106,1
153,Edinburgh College of Art,IP172.16.7.147,90,INC,24,4th Floor West,0,IQ4E16 Iss4.32 Feb 26 2021,172.16.6.105,0
153,Edinburgh College of Art,IP172.16.7.147,90,INC,23,4th Floor East,0,IQ3xcite16 Iss2.34 Jun 13 2011,172.16.6.104,1
153,Edinburgh College of Art,IP172.16.7.147,90,INC,22,3rd Floor West,0,IQ3xcite96 Iss2.34 Jun 13 2011,172.16.6.103,1
153,Edinburgh College of Art,IP172.16.7.147,90,INC,21,3rd Floor East,0,IQ3xcite96 Iss2.34 Jun 13 2011,172.16.6.102,0
153,Edinburgh College of Art,IP172.16.7.147,90,INC,20,2nd Floor West,0,IQ3xcite16 Iss2.34 Jun 13 2011,172.16.6.101,1
153,Edinburgh College of Art,IP172.16.7.147,90,INC,19,2nd Floor East,0,IQ3xcite96 Iss2.34 Jun 13 2011,172.16.6.100,1
153,Edinburgh College of Art,IP172.16.7.147,90,INC,18,1st Floor West,0,IQ3xcite16 Iss2.34 Jun 13 2011,172.16.6.99,1
153,Edinburgh College of Art,IP172.16.7.147,90,INC,17,1st Floor East,0,IQ3xcite16 Iss2.34 Jun 13 2011,172.16.6.98,1
153,Edinburgh College of Art,IP172.16.7.147,90,INC,16,Grd Floor West,0,IQ3xcite16 Iss2.34 Jun 13 2011,172.16.6.97,1
153,Edinburgh College of Art,IP172.16.7.147,90,INC,15,Grd Floor East,0,IQ3xcite96 Iss2.34 Jun 13 2011,172.16.6.96,1
153,Edinburgh College of Art,IP172.16.7.147,90,INC,14,CP2 Basement AHU,0,IQ3xcite96 Iss2.31 Aug 26 2010,172.16.6.93,1
153,Edinburgh College of Art,IP172.16.7.147,90,INC,12,CP3 Chilled Water,0,IQ3xact12 Iss2.34 Jun 13 2011,172.16.6.94,1
153,Edinburgh College of Art,IP172.16.7.147,90,INC,11,CP1 Boilerhouse,0,IQ3xcite128 Iss2.34 Jun 13 2011,172.16.6.91,2
153,Edinburgh College of Art,IP172.16.7.147,90,INC,1,1,0,No Reply,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,11,MSTP LAN 11,6,6,0,No Reply,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,12,MSTP LAN 12,4,4,0,No Reply,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,12,MSTP LAN 12,5,5,0,No Reply,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,92,INC,101,101,0,No Reply,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,12,MSTP LAN 12,12,FCU004 East,0,IQeco32 Iss2.31 Mar 24 2017,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,11,MSTP LAN 11,7,7,0,No Reply,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,12,MSTP LAN 12,126,MSTP LAN 12,0,IQ4NCBINC Iss8.10 Mar 0,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,90,INC,102,963 v3.62,0,0,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,92,INC,14,HRU Panel,0,IQ3xcite16 Iss3.07 Apr 25 2014,172.16.6.208,1
153,Edinburgh College of Art,IP172.16.7.147,11,MSTP LAN 11,14,FCU002 West,0,IQeco32 Iss2.31 Mar 24 2017,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,11,MSTP LAN 11,126,MSTP LAN 11,0,IQ4NCBINC Iss8.10 Mar 0,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,12,MSTP LAN 12,6,6,0,No Reply,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,12,MSTP LAN 12,7,7,0,No Reply,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,12,MSTP LAN 12,9,ECoA FCU's East 4NC,0,IQ4NC0 Iss3.50 Jan 16 2018,172.16.7.143,0
153,Edinburgh College of Art,IP172.16.7.147,12,MSTP LAN 12,11,FCU003 East,0,IQeco32 Iss2.31 Mar 24 2017,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,90,INC,13,CP4 Basement General Vent,0,IQ3xcite96 Iss2.34 Jun 13 2011,172.16.6.95,1
153,Edinburgh College of Art,IP172.16.7.147,91,INC,69,CP7 Lecture Theatre,0,IQ4E64 Iss4.34 Jul 21 2022,172.16.7.169,1
153,Edinburgh College of Art,IP172.16.7.147,91,INC,126,INC,0,No Reply,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,91,INC,31,CP6 West Court AHU,0,IQ4E64 Iss4.34 Jul 21 2022,172.16.7.153,1
153,Edinburgh College of Art,IP172.16.7.147,11,MSTP LAN 11,11,FCU101 West,0,IQeco32 Iss2.31 Mar 24 2017,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,91,INC,68,CP5 - CWS Storage Tank,0,IQ4E32 Iss4.33 Oct 12 2021,172.16.7.168,1
153,Edinburgh College of Art,IP172.16.7.147,91,INC,79,79,0,No Reply,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,91,INC,90,IQView8,0,0,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,91,INC,98,98,0,No Reply,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,91,INC,99,99,0,No Reply,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,91,INC,111,111,0,No Reply,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,91,INC,23,MAINBASEMENTB32,0,IQ4E32 Iss4.34 Jul 21 2022,172.16.7.148,1
153,Edinburgh College of Art,IP172.16.7.147,91,INC,26,PHOTOGRAPHY E18,0,IQ422-12 Iss3.50 Jan 16 2018,172.16.7.149,0
153,Edinburgh College of Art,IP172.16.7.147,91,INC,27,NORTH PLANTROOM,0,IQ4E16 Iss3.50 Jan 16 2018,172.16.7.150,1
153,Edinburgh College of Art,IP172.16.7.147,91,INC,28,SOUTH PLANTROOM,0,IQ4E32 Iss4.33 Oct 12 2021,172.16.7.151,1
153,Edinburgh College of Art,IP172.16.7.147,91,INC,33,KITCHEN DINING,0,IQ422-12 Iss4.33 Oct 12 2021,172.16.7.154,1
153,Edinburgh College of Art,IP172.16.7.147,91,INC,34,MODEL WORKSHOP,0,IQ4E16 Iss4.34 Jul 21 2022,172.16.7.155,1
153,Edinburgh College of Art,IP172.16.7.147,91,INC,35,PHOTOGRAPHY - 1,0,IQ422-12 Iss4.34 Jul 21 2022,172.16.7.156,1
153,Edinburgh College of Art,IP172.16.7.147,91,INC,36,PHOTOGRAPHY - 2,0,IQ422-12 Iss4.34 Jul 21 2022,172.16.7.157,1
153,Edinburgh College of Art,IP172.16.7.147,91,INC,21,Hunter Building DHWS Control Panel,0,IQ4E64 Iss4.33 Oct 12 2021,172.16.7.147,1
153,Edinburgh College of Art,IP172.16.7.147,90,INC,103,103,0,No Reply,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,90,INC,109,109,0,No Reply,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,91,INC,109,109,0,No Reply,#N/A#,0
153,Edinburgh College of Art,IP172.16.7.147,91,INC,13,13,0,No Reply,#N/A#,0
153,Edinburgh College of Art,IP172.16.7.147,91,INC,29,ADMIN D11,0,IQ4E16 Iss4.34 Jul 21 2022,172.16.7.152,3
153,Edinburgh College of Art,IP172.16.7.147,91,INC,61,College Of Art MSCP1,0,IQ4E128 Iss4.34 Jul 21 2022,172.16.7.164,1
153,Edinburgh College of Art,IP172.16.7.147,91,INC,0,0,0,?,#N/A#,0
153,Edinburgh College of Art,IP172.16.7.147,91,INC,1,1,0,?,#N/A#,0
153,Edinburgh College of Art,IP172.16.7.147,92,INC,11,HRU No.1,0,IQ3xcite96 Iss3.07 Apr 25 2014,172.16.6.205,1
153,Edinburgh College of Art,IP172.16.7.147,91,INC,41,PRINTROOMS 2,0,IQ422-12 Iss4.34 Jul 21 2022,172.16.7.162,1
153,Edinburgh College of Art,IP172.16.7.147,92,INC,12,HRU No.2,0,IQ3xcite96 Iss3.06 Jan 30 2014,172.16.6.206,1
153,Edinburgh College of Art,IP172.16.7.147,92,INC,13,HRU No.3,0,IQ3xcite96 Iss3.07 Apr 25 2014,172.16.6.207,1
153,Edinburgh College of Art,IP172.16.7.147,91,INC,62,CP2 - HRU/B/2,0,IQ4E32 Iss4.33 Oct 12 2021,172.16.7.165,1
153,Edinburgh College of Art,IP172.16.7.147,91,INC,63,CP3 - SF/B/01,0,IQ4E16 Iss4.33 Oct 12 2021,172.16.7.166,1
153,Edinburgh College of Art,IP172.16.7.147,91,INC,37,COMBINED WORKSHOP,0,IQ4E96 Iss4.33 Oct 12 2021,172.16.7.158,1
153,Edinburgh College of Art,IP172.16.7.147,91,INC,38,WORKSHOP N1,0,IQ4E32 Iss4.33 Oct 12 2021,172.16.7.159,1
153,Edinburgh College of Art,IP172.16.7.147,11,MSTP LAN 11,9,ECoA FCU's West 4NC,0,IQ4NC0 Iss3.50 Jan 16 2018,172.16.7.142,0
153,Edinburgh College of Art,IP172.16.7.147,91,INC,40,PRINTROOMS,0,IQ4E32 Iss4.33 Oct 12 2021,172.16.7.161,1
153,Edinburgh College of Art,IP172.16.7.147,90,INC,119,IQView,0,0,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,11,MSTP LAN 11,4,4,0,No Reply,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,11,MSTP LAN 11,5,5,0,No Reply,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,90,INC,118,118,0,No Reply,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,90,INC,126,INC,0,No Reply,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,91,INC,67,CP4 - Photography,0,IQ4E64 Iss3.43 Oct 18 2016,172.16.7.167,1
153,Edinburgh College of Art,IP172.16.7.147,92,INC,126,INC,0,No Reply,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,11,MSTP LAN 11,12,FCU102 West,0,IQeco32 Iss2.31 Mar 24 2017,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,11,MSTP LAN 11,13,FCU001 West,0,IQeco32 Iss2.31 Mar 24 2017,#N/A#,3
153,Edinburgh College of Art,IP172.16.7.147,91,INC,80,80,0,No Reply,#N/A#,0
153,Edinburgh College of Art,IP172.16.7.147,91,INC,101,101,0,No Reply,#N/A#,0
153,Edinburgh College of Art,IP172.16.7.147,91,INC,102,102,0,No Reply,#N/A#,0
153,Edinburgh College of Art,IP172.16.7.147,91,INC,4,4,0,No Reply,#N/A#,0
153,Edinburgh College of Art,IP172.16.7.147,91,INC,11,Wee Red Bar,0,IQ4E32 Iss4.33 Oct 12 2021,172.16.7.170,1
153,Edinburgh College of Art,IP172.16.7.147,91,INC,15,15,0,No Reply,#N/A#,0
153,Edinburgh College of Art,IP172.16.7.147,91,INC,44,44,0,No Reply,#N/A#,0
153,Edinburgh College of Art,IP172.16.7.147,91,INC,53,53,0,No Reply,#N/A#,0
430,EDSCCU,IP172.16.4.196,1,INC,8,8,0,No Reply,#N/A#,3
430,EDSCCU,IP172.16.4.196,1,INC,12,Equine Stable HRU,0,IQ412 Iss4.33 Oct 12 2021,172.16.4.249,1
430,EDSCCU,IP172.16.4.196,1,INC,1,1,0,?,#N/A#,3
430,EDSCCU,IP172.16.4.196,1,INC,0,0,0,?,#N/A#,3
430,EDSCCU,IP172.16.4.196,1,INC,126,INC,0,No Reply,#N/A#,3
430,EDSCCU,IP172.16.4.196,1,INC,11,EDSCCU,0,IQ4E192 Iss4.33 Oct 12 2021,172.16.4.196,2
430,EDSCCU,IP172.16.4.196,1,INC,7,UoE,0,0,#N/A#,3
430,EDSCCU,IP172.16.4.196,1,INC,6,IQView8,0,0,#N/A#,3
430,EDSCCU,IP172.16.4.196,1,INC,5,963 v3.73,0,0,#N/A#,3
117,E-Science,IP172.16.7.50,36,INC,21,Chapter House AHU,0,IQ4E32 Iss4.33 Oct 12 2021,172.16.7.50,1
117,E-Science,IP172.16.7.50,36,INC,101,101,0,No Reply,#N/A#,3
117,E-Science,IP172.16.7.50,36,INC,1,IQView,0,0,#N/A#,3
117,E-Science,IP172.16.7.50,36,INC,5,5,0,No Reply,#N/A#,3
117,E-Science,IP172.16.7.50,36,INC,19,E-Science FCU 2,0,IQ3xcite96 Iss3.11 Feb 04 2016,172.16.6.50,1
117,E-Science,IP172.16.7.50,36,INC,20,E-Science FCU 3,0,IQ3xcite96 Iss3.11 Feb 04 2016,172.16.6.51,1
117,E-Science,IP172.16.7.50,36,INC,117,UniversityofEdinburgh,0,0,#N/A#,3
117,E-Science,IP172.16.7.50,36,INC,17,E-Science BH,0,IQ3xcite96 Iss3.11 Feb 04 2016,172.16.6.52,2
117,E-Science,IP172.16.7.50,36,INC,18,E-Science Vent,0,IQ3xcite96 Iss3.11 Feb 04 2016,172.16.6.49,1
117,E-Science,IP172.16.7.50,36,INC,119,119,0,No Reply,#N/A#,3
117,E-Science,IP172.16.7.50,36,INC,118,963 v3.73,0,0,#N/A#,3
117,E-Science,IP172.16.7.50,36,INC,120,120,0,No Reply,#N/A#,3
117,E-Science,IP172.16.7.50,36,INC,126,INC,0,No Reply,#N/A#,3
184,Forresthill,IP172.16.7.68,37,INC,14,5 Forrest Hill CP3 Boilers,0,IQ4E64 Iss3.44 Jan 16 2017,172.16.7.68,1
184,Forresthill,IP172.16.7.68,0,0,14,14,0,?,#N/A#,0
184,Forresthill,IP172.16.7.68,37,INC,11,Joiners Workshop,0,IQ3xcite96 Iss2.34 Jun 13 2011,172.16.6.110,1
184,Forresthill,IP172.16.7.68,37,INC,101,963 v3.62,0,0,#N/A#,0
184,Forresthill,IP172.16.7.68,37,INC,15,TV Studio CP,0,IQ4E64 Iss3.44 Jan 16 2017,172.16.7.69,1
184,Forresthill,IP172.16.7.68,37,INC,12,5 Forrest Hill CP1,0,IQ3xcite96 Iss3.07 Apr 25 2014,172.16.6.210,2
184,Forresthill,IP172.16.7.68,37,INC,13,5 Forrest Hill CP2,0,IQ3xcite96 Iss3.07 Apr 25 2014,172.16.6.211,1
